Post#,Post,Relevance,Sentiment,AD
390577,我是彻底郁闷了，难道我的头发就那么难上色嘛，我这次特地买了欧莱雅的染色膏吖！染出来的颜色怎么和版本的相差那么远呢。失望，崩溃吖！可是发型师说我的发质不错吖，到底是怎么回事……[泪][泪][思考][思考][失望][失望][失望],N,,
394921,这些人真无聊， 什么东西都上纲上线，两个人爱干嘛干嘛，搞到什么大陆台湾教育区别，真是闲得蛋疼。为什么卖猪肉卖鸡排丢人，卖别的就不丢人啊？我知道有同学在某进口尿布公司做品牌经理，说白了不就是卖尿布吗？[挖鼻屎] 同理，雀巢公司的不就是卖咖啡卖糖吗？欧莱雅的不就是卖洗发水洗面奶吗？,Y,L’Oreal=NEU,
224678,洗头用潘婷头屑多，用海飞丝容易出油[泪][抓狂][抓狂]谁有好的洗发水推荐下哇,Y,"Pantene=NEG
 Head & shoulders=NEG",
243893,我们是星海偶遇 初见她时 被她飘逸的长发彻底的迷住了 我猜她用了飘柔 潘婷 不 应该是海飞丝,Y,"Rejoice=POS
 Pantene=POS
 Head & shoulders=POS",
15164,常州大润发购物完发的那些优惠券根本不能用，清扬洗发水的优惠券说买400ML减15，可是根本没有39的洗发水全是35，36的，买大瓶装的也没用，一定要400ML的，就这么蒙人？？！从来没用过优惠券，今天刚好先买了东西又回去买洗发水想用一用，赚钱要点脸好吗[鄙视][鄙视][鄙视][鄙视][鄙视][鄙视][鄙视],Y,Clear=NEU,AD
246192,看了几集武则天  为什么我看见丫鬟的脸总会想到巴黎欧莱雅的广告。好怕她下一秒就甩甩头发说 八大受损 一个对策 你值得拥有,Y,L’Oreal=NEU,AD
241595,现在的海飞丝怎么那么贵啊~~~~~~~~~~~~~~~~~~~~~~~~买都买不起·····,Y,Head & shoulders=NEG,
406397,好久没用过这么好用的洗发水啦。用后头发很柔软，光泽，也清香。已经在用第三瓶拉。以前用潘婷，一天不洗头头就很痒。用了这个之后两天不洗头都不痒，而且价格很实惠，750ml，33元一瓶。红色去屑，蓝色清新。需要可以联系我啦。感觉这个广告好烂啊，可是个人真心觉得好，起码自己梳头不打叉,Y,Pantene=NEG,AD
406828,潘婷洗发水也不要多用了QAQ宝洁旗下的洗发水用多了掉头发好厉害…换回云南白药试试[泪][泪],Y,Pantene=NEG,
406686,148-潘婷,N,,
44548,没错'我之前用就是洗发水+护发素[偷笑]就是太奢侈了换清扬了 //@骑小羊想揪住时间衣领给他一巴掌:海飞丝去屑绝对[赞]就是冬天用比较干燥 得用护发素// @沐夕1106 :清扬或海飞丝''都要去屑那种 //@渤海论坛官博:转发微博,Y,Clear=NEU,
73514,#假冒洗发水#艹，前几天才在网上买了瓶海飞丝，现在看到这个，几个意思？[怒][怒] http://t.cn/RPHqYGR http://t.cn/z8LuC6V,Y,Head & shoulders=NEU,AD
409973,洗发水没了，把最后一点儿潘婷和沙宣混在一起洗了，感觉还可以～#头顶上的黑暗料理#,Y,"Pantene=NEU
 Vidal Sassoon=NEU",
290983,求推荐不伤头发，适合较干性发质的洗发水……@175棒棒蛇 @坏坏笑的月 一直用的露华浓实体店木有卖的了（网店价格差异巨大不敢买）……俺现在用的欧莱雅多效修复的掉头发+腻，比较不爽……,Y,L’Oreal=NEG,
73381,#假冒洗发水#海飞丝啊飘柔啊这些也在造假。现在关键是处理力度不够，不少人敢于践踏法律，藐视公众的健康，有关部门该出重拳打击了。  http://t.cn/RPHtoix,Y,"Head & shoulders=NEU
 Rejoice=NEU",AD
33469,清扬男士的 //@川流不息_爱GuoAn:就从没用过清扬[拜拜] //@清新大哥在工体6上:我一直飘柔，一直那么柔顺 //@像爱贝爷一样爱国安:我一直都用海飞丝//@清新大哥在工体6上: 清扬[拜拜] //@北京-密云小胖: //@北京小才:于是，我再也不用这个牌子的产品了！[笑哈哈],Y,Clear=NEG,
296851,终于洗好了，刚才洗完头，觉得头顶黏黏的，油油的，随后，我的头发，经历了＂大大的考验＂最后终于好了！想知道秘诀吗？那就是洗洁精和香皂＂串烧＂，想防治，就不要用欧莱雅！[泪][泪][泪][泪][泪][抓狂][抓狂][抓狂][抓狂][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪],Y,L’Oreal=NEG,
124305,又把一代装上了！这次可以用自己的电脑开高效~（虽然是三年多前的游戏，虽然木有海飞丝头发，但是感觉我家苏苏还能再战500年！）,N,,
407699,我在#我爱消方块#天梯对战中战胜了@19930811潘婷，天梯等级已晋升至22，很快就会走上方块巅峰！想想还真是蛮激动的！http://t.cn/8sdqEfc,N,,
278093,现货[熊猫]欧莱雅洗发水[挤眼]用过的都说好,Y,L’Oreal=NEU,AD
257919,把头发染成赤褐色了～哎妈染的时候我觉得头皮都在流血好恐怖啊……洗头的时候简直就是鬼片……欧莱雅的味道好好闻～[求关注][求关注][求关注],Y,L’Oreal=POS,
222745,洗完冷水澡咯。换身衣服躺床上，浑身舒肤佳和海飞丝的味道真香。看来我是个香男人！！[哈哈][酷]@Allen到永远飞 @难过的季节里心中也有个太阳 @文艺小清新心中也有个太阳 @我是一个番号 @银丶Marlboro @雍耍耍飞到天空心中还是个有太阳 @邹佳成成成 你们呢？ 我在:http://t.cn/zHCDNYQ,Y,Head & shoulders=POS,
230138,在包里翻出好多年前从武汉带回的海飞丝小包洗发水。刚打开的时候，感觉：还是这个味儿。洗完头，热泪盈眶，那酸爽……唉，青春总是让人热泪盈眶,Y,Head & shoulders=Ambiguous,
137775,这个，刚刚我扛了三瓶～真爱啊～单位发的海飞丝一股哈密瓜味道，洗完头发还是涩的～,Y,Head & shoulders=Ambiguous,
70697,发表了博文《一首歌一个故事》月黑风高之夜，望着学生证上的大四学年上学期的注册表，心中略有所思。洗了一个澡，唱的宋胖子的《安河桥》，拧了一大把海飞丝糊在了充满头皮屑的头发上，脸朝上淋浴着。青丝中染上了几http://t.cn/RhwPWjZ,Y,Head & shoulders=NEU,
410223,用了4年的潘婷，我都已经习惯那个味道了。,Y,Pantene=NEU,
394605,推荐欧莱雅的修复发膜[赞]第一瓶买的干性及受损发质，又染又烫又拉再染连理发师看到都说要剪掉的发质，手去摸都会卡住，用了四次，效果超明显，掉发少了，头发柔顺了最重要的是能用梳子梳[鼓掌][鼓掌]简直有起死回生功效！这次买了严重受损发质[花心]这个经常断货，一分钱一分货，真比淘宝卖得好用多了,Y,L’Oreal=POS,
74237,这头发，真适合海飞丝,N,,SAR
399966,全家新口味的雪糕（对不起忍不住先舔了一口～咦，手怎么拍得那么壮硕！！可能本身大概就是这样吧…先不管，说说味道，越吃越觉得苦是咋了但是好吃的那种，口感虽然没有潘婷那么柔顺但是还是很不错的，经过内心一番挣扎，还是投了白色口味一票！→_→（这个人是有病么吃个五块钱的雪糕这么多废话,N,,
408455,潘婷甩头发！沙宣二恶丸！海飞丝头皮过敏！那剩下的什么日本都是辐射！已经没有天然的！不就是钱！因为太穷了！所以钱分钱！越改革越腐败！,N,,SAR
64541,[可爱]快弃了你们的海飞丝飘柔大众洗发水吧，Masca洗发水套装等着你们[害羞] http://t.cn/R7vfaLS,Y,Head & shoulders=NEG,AD
109123,大半夜习惯性摸摸头，然后开始抓，今天居然越抓越痒！越抓越清醒！！急需一瓶海飞丝止痒洗发水！！！[崩溃][崩溃][躁狂症][躁狂症][躁狂症][躁狂症][悲催],Y,Head & shoulders=POS,
144327,刚洗完头 用了海飞丝 看看霉霉 我觉得我没有这份自信  ♬分享来自Taylor Swift的MV《All Too Well [Live At The 56th Grammy Awards 2014]》♬http://t.cn/8FISArJ（来自@QQ音乐）,Y,Head & shoulders=NEU,
394368,这他妈都是广东那边的，那边好几个叫我代销，包括欧莱雅几块钱，蓝月亮和洗发水都是按斤称的。。。但是我是有良知的人，拒绝了这种诱惑！,Y,L’Oreal=NEU,SAR
406961,@淑女的潘婷     美丽的淑女，好长时间没有你的动静，最近一直忙没有时间联系你们真的很抱歉。最美的日子祝你生日快乐。不能陪你过了。。自己好好照顾自己。。 http://t.cn/RPmjJBw,N,,
12569,[囧]事爆出来为我雷攒人品。。就在刚刚洗澡的时候，我想着铁杜。。于是走神了把清扬薄荷洗发膏涂在了我身上除了头发以外的那个“头发”。。洗呀洗，发现不对。。。感觉“头发”吃了薄荷糖。。那叫一个清爽[生病][生病][崩溃][互相膜拜]@LOVE雷霆4ever @杜兰特吧官方微博 @杜兰特中文网 好糗[伤心],Y,Clear=NEU,
414115,说他俩没点关系我咋这么不信😂@周淼淼也叫Jodie_lemon @-潘婷洗发水儿,N,,
412584,我大潘婷机真心文艺，培训班就我一人用，壮哉。,N,,
47030,请@Clear清扬 给我个满意的答复解释，道歉，办法，我只想要好的，没用你产品之前健康的头皮！//@我叫黄美思:就是，我只是一个敢于说出自己遭遇的消费者，因为信任才用，大家都可以微博搜清扬 过敏  看看有多少和我一样花钱买罪受的人，请看我微博头皮那张！/,Y,Clear=NEG,
190234,谁介绍下好用的洗发水啊，今天用完了。。要断货了啦！囤起来！头发有点小油[吐]用过海飞丝，潘婷，清扬，沙宣。。。,Y,"Head & shoulders=NEU
 Pantene=NEU
 Clear=NEU
 Vidal Sassoon=NEU",
73433,去正规连锁超市购买，如大润发，沃尔玛就不会遇到假的…别的个人的大型超市就会有假的，以前遇到一个县级市大型超市，堆了一堆海飞丝，潘婷200毫升装的，全部9.9元，一看就是假的…很稀。抵制假货… http://t.cn/RPHKqHL,Y,"Head & shoulders=NEU
 Pantene=NEU",AD
395757,好久没用潘婷洗头了，果然还是潘婷的乳液修复系列最好用。洗完之后头发变的蓬松轻盈，很适合油皮的我 。还好几年过去、包装换了，价钱涨了，效果依旧👍,Y,Pantene=POS,
385136,我的欧莱雅蒸汽美发器到啦！试用了一下太高科技了！夹完头发一点都不干！跟去做完造型一样亮！😘😘😘😘推荐给你们哟.,N,,
59290,用海飞丝才能没有头皮屑的人永远体会不到Dove淡淡的香,Y,Head & shoulders=NEU,
46556,三胖都有头皮屑了，快用小s代言的清扬洗发水，特管用！@作家崔成浩,Y,Clear=NEU,SAR
205406,#江苏司法微普法#【商标法（一）】小王：网购的海飞丝去屑洗发水咋越洗越难受呢？[衰]小李：这是嗨飞丝，你上当了！[挖鼻屎]小王：啊？[吃惊]小司：《商标法》规定，未经商标注册人的许可，在同一种商品或者类似商品上使用与其注册商标相同或者近似的商标的，属侵犯注册商标专用权。[推荐],Y,Head & shoulders=NEU,AD
376884,好讨厌梧桐树的死规矩，用女性洗头要加收5元，投诉说洗发水有问题居然一个劲的说你不应该用普通的要用欧莱雅啊什么要另收费的才行！真他妈的，居然自己倒自己米——间接说出梧桐树用流野洗发水！,N,,
412867,潘婷不好用[拜拜]我只是把头发卷成个包，放下来就好糟糕！,Y,Pantene=NEG,
252542,"欧莱雅内卖,心仪的热滋养护发乳没抢到…于是入手了之前长草的JohnMasters 有机的护发素.据用过的妹子说:用了它之后你会觉得之前像没用过护发素…不知效果是否能赶超热滋养,说实话,热滋养是太贵了一点…买了迷迭香薄荷味的,用起来味道就想像…牙膏…[汗](还有个迷迭香柑橘味,据说能直接当免洗护发乳用)",Y,L’Oreal=NEU,
292422,📢新鲜出炉的吕洗发水反馈。买家一下子给了吕那么多赞美，太棒了好么？🚀我家韩国带回的当然最正宗，价格也最优惠！🎈上上批的吕明天就到咯，上一批下周也到了。💃告别潘婷欧莱雅吧，吕用起来。。。微信号MYF19870515 我在这里:http://t.cn/z8UAEqy,Y,"Pantene=NEG
 L’Oreal=NEG",AD
47660,#没得比个护化妆#亚马逊中国（卓越）[全国]：CLEAR清扬去屑洗发露深度滋养型750ml*2-CLEAR清扬-价格报价图片 促销价格￥79.00 http://t.cn/zHdX0At,Y,Clear=NEU,AD
48067,我会告诉你我因为头发湿的搭拉在脸上导致脸过敏吗？！哇靠，清扬你是有多少添加剂，分分靠在脸上也会刺痛！[抓狂]鄙视。,Y,Clear=NEG,
55753,1、诉求明确 　　2007年4月2日，中华医学会科学普及部公布最近对5351人进行的网络调查显示，对于“去头屑”这个日常问题，60%的人对去屑效果不满意。[]从这些数据可以看出，海飞丝上市十余年，去屑效果并未如其广告诉求明显。 　　清扬恰到好处的抓住了海飞丝的这根软肋，对其进 http://t.cn/RZwyJ5X,Y,"Head & shoulders=NEG
 Clear=NEU",AD
70919,来自火山迪迪迟到九天差一海飞丝就过期的爱[泪][泪][泪]给我做的小饼干虽然丑但真心好次[可爱][可爱][可爱]怒娜会好好爱你的[可怜][可怜][可怜]实在不忍心告诉你我拔拔以为寄件人（火山）是个蛇精病所以无视了这个包裹[拜拜][拜拜][拜拜]@吴亦凡看看我好嘛-V-,N,,
191365,我不爽别人模仿我学我而且还说我的是你的，不要再学我用力士用曼秀雷敦用舒肤佳用洁柔用adidas香水，用你自己的海飞丝妮维雅。adidas香水我相信这个学校只有我用这个味道，而我不希望在别人身上问到我的味道还得寸进尺。摔碎它，我亏，但我亏的起，150+而已，无所谓。再见老友，明天。,Y,Head & shoulders=NEU,
414496,我觉得100年润发的洗发水就是一坨…赶紧用完换回潘婷吧。,Y,Pantene=NEU,
397111,“沐浴液是潘婷乳液修复吗”[吃惊]大哥有没有搞错，你别告诉我一直以来你用的是沐浴液洗头[汗]我真的不想说什么了[哼][哼][哼],Y,Pantene=NEU,
167242,同样是海飞丝的洗发露怎么差别那么大，那个丝质柔顺型的味道简直没办法闻啊,Y,Head & shoulders=Ambiguous,
407656,#糖糖吐槽# 潘婷 #微信：mht735#,N,,
258787,#天津分享# 去乐购卖场买洗发水，包装都撕成这样，卖场阿姨说现在都是这样，不是假的？！不知道欧莱雅这样是为了艺术吗？还是大家比较闲好好的都撕成这样？（来自@爱慕婚礼定制_雪儿 ）,Y,L’Oreal=Ambiguous,
404884,这里居然有家规模不比平井的那家规模小的大创，看来我是小看了这地方了。。对面虽然有家挺大的超市，但价格明显比平井的几家超市都贵。。再隔壁有家药妆店，里面买一瓶潘婷的价钱可以在平井买到带一瓶护发素的了。。一定是因为店少竞争小造成的这种坑爹情况,Y,Pantene=NEU,
295330,换洗发水的理由，一个不够，我给你五个！全新巴黎欧莱雅多效修护霜，解决干枯、毛糙、暗哑、脆弱、分叉…五大受损，一个对策！你，值得拥有！💃💃,Y,L’Oreal=POS,
62617,#意大利bingo洗发水# 不要拿它和你的飘柔海飞丝去对比啦，价格差不多，效果翻十倍。命保正品 喜欢可以➕微信咨询 116521272 不买没关系[偷笑][偷笑][偷笑],Y,Head & shoulders=NEU,AD
118810,【珠山工商查处侵犯宝洁公司商标专用权案件】近日，珠山区工商局接到经宝洁（中国）有限公司授权的广州创品投资咨询有限公司的举报线索，称辖区范围内的经营户有涉嫌销售“飘柔”、“海飞丝”、“潘婷”属于宝洁公司注册商标专用权的商品，侵犯了宝洁公司的注册商标专用权。http://t.cn/8sTKxN5,Y,"Rejoice=NEU
 Head & shoulders=NEU
 Pantene=NEU",AD
413652,是不是有种黄江的即视感?@HJ最近很神经质_ @cy-milk @Super潘婷,N,,
131314,我的顺轻柔卫生纸，我的海飞丝洗头膏，我的太渍薰衣草味的洗衣粉，还有我那可爱的杯子被你们两个重感冒患者无情的践踏，我只能说，舍友们！我们已经不能快乐的玩耍了！[泪][泪][泪] 我在:http://t.cn/8s4pbAB,Y,Head & shoulders=NEU,
3908,亲们，让我们共同了解洗发水安全性的测试方法[悠闲]这是其他品牌洗发水和欧瑞莲洗发水、用鸡蛋黄做的试验！因为鸡蛋黄的蛋白质成分与我们头发丝的蛋白质成分非常相似清扬洗发水与蛋黄搅匀，捎等一会，鸡蛋黄变色了，而且有刺鼻的味道，原有的鸡蛋腥味消失了 http://t.cn/RPdyOJq,Y,Clear=NEG,
258911,这安利特别好吃w艳容露啊欧莱雅洗发水啊什么的真心好用，尤其艳容露痘痘刚泛红色的时候敷敷第二天就没了w还有近江的防晒蓝色冰冰凉简直是福音，里面挺多好安利的吃吃吃吃！//@橘子_露西亚的白蓝红三色旗: //@王耀留行: 造福首页//@叶修的女票:看到了王后雄[拜拜][拜拜],Y,L’Oreal=NEU,AD
218556,到后来……我才发现……我的初恋只是给了伊卡露那神奇的香味，而那个使用伊卡露的人却从未爱过我，她只是迷恋我缠绕她的发稍的感觉……到后来我也许又会喜欢海飞丝，清扬，潘婷或许别的，我大概只是不愿意直视孤独……将爱假给洗发水……所以…………你们骗自己爱上了哪款香味？,Y,"Head & shoulders=NEU
 Clear=NEU
 Pantene=NEU",
390084,✨意大利欧莱雅洗发露到货咯，✨各种发质都有对应的货，🌟好西好好不好用，🌟用过的亲你懂的，❤没有用过的亲你用了就知道。👍👍,Y,L’Oreal=NEU,AD
100871,昨晚洗澡，小白兔忽然指着洗发水问：“妈妈，这个是飘柔吗？”我：“不是，这是海飞丝。”小白兔：“妈妈，给我买一个飘柔洗头发吧！”我：“为什么要买飘柔啊，你有宝宝专用的洗发水。”小白兔：“电视广告上放的，用飘柔洗完头发，头发直直的，我也想洗完头发直直的！”小卷毛的烦恼啊,Y,"Head & shoulders=NEU
 Rejoice=NEU",SAR
54997,每天洗一次，一天不洗就不舒服。不过洗发水用的超快。好吧，我的清扬又快完了！ //@Esther_是你诗琦姐:头发又长又多的人伤不起啊T^T,Y,Clear=NEU,
102132,然后又问了一个比较权威的，她说这个在南非仅少数超市、药店有售，大部分都在美容院销售，属于有机产品（又是有机？）不过台湾肯定有卖，刘容嘉作证。实话是说，也就是说，洗发水在南非并不是像咱国的海飞丝一样人尽皆知。不过BIO油倒各个超市都有卖，权威人士说零售价大概110元人民币左右（啥型号）？,N,,
119799,看了七环规划图之后，突然觉得说我们住在二十环都有点贬低人@老衲_最爱_海飞丝  [做鬼脸],N,,
37168,感觉清扬应该主打顺滑才对！去屑效果不好，不过头发倒是挺直挺顺滑的[挖鼻屎],Y,Clear=NEU,
302563,为了买洗发水咱俩往欧莱雅那块停了起码二十分钟结果特么的买了瓶护发素！！！！妈蛋我说特么怎么用那么多不起沫！！妈蛋！不过挺香的 而且我去无锡丝蕴护发素也用完了。。不过特么我今天还用的丝蕴洗的头发 妈的我不特么高兴！@你们是不是脑子有问题,N,,
61180,RUIXI洗护月销3w套需要打广告吗？你卖的是效果还是公司规模？海飞丝，番婷大公司天天卖广告你不去卖?所以效果好才是硬道埋！ 👉洗护全国特级总代已经招满！洗护一套也没有了，3天后到货！ http://t.cn/R78Itru,Y,Pantene=Ambiguous,AD
62127,在教超买到了假的海飞丝，[泪][泪][泪]，早上洗头一点泡沫都没有，下定决心下次去二期后门中百买清扬，对了中百支付宝9折[哈哈][哈哈],Y,"Head & shoulders=NEU
 Clear=NEU",
45635,要代言清扬吗？？？？我好期待玛莎甩头发......阿信把头毛来回布拉//@宅的凱子是瑪子: 艾瑪！所以不是飄柔哦！噗~~~//@shero陈晨: 不会真代言了把//@mayday阿媚_:往死裏甩//@monster怪瓜: =-=瑪莎不用做效果//@阿翊家的喵: 新的代言？！[汗],Y,Clear=NEU,SAR
186367,破海飞丝洗发露还自带发胶功能 洗两次了头发还粘一块 恶心死我了,Y,Head & shoulders=NEG,
64632,我家洗护不是那种三无产品，有自己的工厂，正规生产，好用程度是沙宣海飞丝那些比不上的。自己用了效果也是棒棒哒。[偷乐][偷乐][偷乐] http://t.cn/z82deR8,Y,"Vidal Sassoon=NEU
 Head & shoulders=NEU",AD
401032,头发很久没有长。换回了潘婷。至少大公司的不会有特别的问题,Y,Pantene=NEU,
401836,当有人问我“挣多少钱啊？ 这是个隐私问题，我只能告诉你们，自从上了班，喝酸奶开始舔盖了 ，吃薯片开始舔手指头了、吃泡面开始喝汤了，吃益达都不敢两粒一起嚼了，去超市开始自带购物袋了， 牙膏由舒适改用中华了，洗发水开始用潘婷现在都他妈快用蜂花了！ http://t.cn/z8AqnBY,N,,SAR
223857,外公去外地了，外婆问小犇你要不要打个电话给外公？小犇说：“当然——海飞丝”,N,,
412391,好像是山寨潘婷，🈶这么便宜？我们在另外一家超市看见的就没这么便宜了，连那种像Timeberlane的鞋子也巨便宜。,Y,Pantene=NEU,
14282,我们又不吃洗发露，你们加那些东西干嘛。@海飞丝@飘柔@清扬,Y,"Head & shoulders=Ambiguous
 Rejoice=Ambiguous
 Clear=Ambiguous",
17291,健身房事业第n天，洗脚店电梯里碰到健身房经理，瞎扯几句之后经理突然问我清扬洗发水去屑效果如何[挖鼻屎]老子早上才洗干净的头为什么要问老子啊[泪]专业维护会员30年的钱多多跟正在跑步的我闲扯说老路第一次来的时候直接在教练岛就开始脱外面的裤子把她吓了一跳，最后得出的结论是老路很斯文Orz。。。,Y,Clear=Ambiguous,
393303,国产洗发水真心没有好用的，拉芳、好迪、霸王、蒂花之秀、舒蕾、追风、柏丽丝都不行，而潘婷、飘柔、欧莱雅等挺好，肿么办，难道洗发水不能支持国货了？,Y,"Pantene=POS
 Rejoice=POS
 L’Oreal=POS",
401634,美女精神可加就是想证明三生的效果 她用的潘婷和三生的对比效果  差距  无硅油的三生洗发水还是冲  快来拯救你干枯毛躁的头发  长发速度是你平时长发的1.2倍 增长头发变女神  星期四到的货 又快没了  要的抓紧,Y,Pantene=NEG,AD
117377,"甩开稻草发，告别大油头[闪电][闪电][闪电]在家就可以享受高级护发。自从用了马思卡华，什么飘柔 海飞丝 什么潘婷沙宣施华蔻,都是浮云洗发露是芝麻灰色，右边米黄色是护发素[飞吻]因为多次染发烫发造成头发损伤的亲们，极力推荐哈活动价格维持一个月，别等着涨价以后再来让我给你优惠哦",Y,"Rejoice=NEG
 Head & shoulders=NEG
 Pantene=NEG
 Schwarzkopf=NEG",AD
274282,巴黎欧莱雅精油加一分钟什么麻痹的一个护发膏，两个星期一次水疗，按摩梳梳头，我现在发质好了很多，重点是每次洗头只掉10根头发最多,Y,L’Oreal=POS,
118251,越跑越兴奋，大概跑了10圈吧，也没记，跑着跑着脑袋就放空了。来运动的妹子还是挺多的，跑过她们，总能闻到一股洗发水的味道，潘婷，海飞丝…在跑道外有个长腿妹子，短裤，上身黄色卫衣，在跳绳，朦朦胧胧很是养眼。当然也不缺情侣们在散步。回去的路上，天空中呼啸而过亮着红点的飞机，好热闹的夜。,Y,"Pantene=NEU
 Head & shoulders=NEU",
104557,拉萨销售洗发水，飘柔，海飞丝，潘婷，大宝，等等，绝对保证质量，价钱绝对让你满意，电话15290040494,Y,"Rejoice=NEU
 Head & shoulders=NEU
 Pantene=NEU",AD
42953,我怎么总是觉得新买的清扬洗发露有一种卫龙的味道- -这要怎么破啦！！！[巨汗]@SunLoveRainbow @橙子橙子你不开花 @Songing @心灵手巧张二虎,Y,Clear=Ambiguous,
231003,[生病] 最近换了海飞丝的洗发水 洗头， 这两次头发还没干 头顶就有点黏糊糊的 怎么回事啊[泪] 好像几天没洗头的样子,Y,Head & shoulders=Ambiguous,
99092,终于来了，我已经准备好了，你们呢⚽@斑马不是大英雄因为没用海飞丝 @驴子251 @Mr_Duu @000abc000 @Linus--Cheung江山商业  http://t.cn/8FMOtwZ,N,,
125866,分享图片 亲们 我发了个别亲们关于瘦腿霜的一些反应 大家可以看看 还有没有购买的亲们或者想购买的亲们看看这个 ：亲 你看看这个吧！！ 有效果吗？ 任何产品都没有绝对的，电视广告海飞丝，乌黑靓丽柔顺无比，用了几十年，你会变成那样吗？,Y,Head & shoulders=Ambiguous,AD
393992,#身体系列#欧莱雅ELVIVE活化固发防脱洗发护发……最近真的着魔，全部都换成防掉发催生长的洗发产品……所有洗发乳都是为了交替LUSH洗发皂而存在，LUSH也用了催生长的薄荷先生……,Y,L’Oreal=NEU,
403174,跟其他貓一樣奶弟超怕水，可每次洗澡非要跑進來視奸，直到水濺身上又屁顛屁顛跑出去，然後沒過一會又跑進來～就这样一直持续到洗完澡～赤裸裸的真爱難以招架～沒錯，我用潘婷～ [拜拜],Y,Head & shoulders=Ambiguous,
391661,这么大的超市居然没有卖欧莱雅洗发露[黑线]坑我了[愤怒],Y,L’Oreal=NEU,
104242,请不要用港货店的什么海飞丝等所谓名牌跟我家的发水套装比😉因为你会觉得以前的钱都浪费了[偷笑][偷笑][愉快] http://t.cn/8FcDB1K,Y,Head & shoulders=NEG,AD
119668,海飞丝的味道。。。[做鬼脸],Y,Head & shoulders=NEU,
222566,真心觉得。。。飘柔海飞丝啥的咋就没找香独秀当形象代言人。。。看那飘逸的头发啊。。。,Y,"Rejoice=NEU
 Head & shoulders=NEU",AD
410907,早上先是跟人吵架 后面一个贱人又来烦我  终于忍不住 大哭😭 潘婷都看傻了 我把最近一直忍受的事想说的都和她说了  她也说没想到他是那样的人                 然后眼睛肿了 眼皮疼     下午回家睡了两个小时  又满血复活      💪💪💪,N,,
302059,你说我这没烫没染的头发咋就能干成这样…[悲伤]亲爱的麻麻快去给我多备几瓶蜂花！还是国货好用!欧莱雅神马的都给我闪一边[右哼哼][左哼哼],Y,L’Oreal=NEG,
185480,趁它还有的时候拍下来，lush的洗发皂seanik，超赞的，刚来这边头皮一会儿油，一会儿又干得要命，一会儿又过敏，一会儿又长痘痘，而且刚来的时候为了凑合先买了个海飞丝和欧莱雅的洗发水用着，越来越糟糕，多亏了这个调整过来的，必须回购的单品[亲亲],Y,"Head & shoulders=NEG
 L’Oreal=NEG",AD
44449,以前从没在意过洗发水这个多少升的问题！今天刚买的清扬，那瓶小的打开居然不是满瓶的！只有三分之二！这个瓶子有160毫升么，如果有那这算不算缺斤少两！[泪],Y,Clear=NEG,
124090,每次用海飞丝天然薄荷洗完头 就感觉整个头都要被一股凉气抽走了……[泪],Y,Head & shoulders=NEU,
257090,昨晚难得的一次逛街扫货竟然扫了一批假货，首先自然堂的英文拼写古里古怪，瓶身粗糙，包装盒上无防伪码，化妆品本身的味道和质地也不敢恭维；欧莱雅男士化妆品存在同样的问题，虽然外观看无大差别，但仔细对照还是问题多多，唯一算得上正品的还是一款根本没有优惠的洗发水，充分印证了“便宜无好货”！,N,,
257929,欧莱雅的发油真的很好用，之前我推荐过科颜氏的直发霜，这个比那个性价比高多了，完全不油放心吧！洗完头发八成湿，擦在手上然后搓开到手指间再揉头发会更加均匀，吹干头会发现又柔又亮！干发硬发如我都很喜欢，而且价格白菜，快去试试吧！By酸核儿,Y,L’Oreal=POS,
288392,头发一长就干枯分叉，缺乏亮泽，现在有了欧莱雅，这些问题都能解决了@此昵称太受欢迎了锟 @瑾瑜有个瑾瑄妹妹 @特别的思念0711,Y,L’Oreal=POS,
119729,头发总是出油怎么办呢？ 愁死人了 像什么沙宣 潘婷 飘柔 海飞丝 都用过了 都不管事 到底该怎么办呢？ 我的头发，我到底该怎么解救你呢？,Y,"Vidal Sassoon=NEU
 Pantene=NEU
 Rejoice=NEU
 Head & shoulders=NEU",
58640,艾芙洛接受所有的PK！不溶于水相当于头发木有洗干净，去屑你还在用海飞丝吗？[偷笑],Y,Head & shoulders=NEU,AD
389762,我在巴黎欧莱雅专业美发(凯旋门店)。心情不好，头发就糟糕！正好休整一下！ http://t.cn/zQtwSms,N,,
107408,当年一个叫“舒蕾”的洗发水，采取以“用户拦截”的推广方式，直接增加了销量，而这种以销售为主的推广方式却使其品牌张力没有得以有效发挥，最终还是败下阵来，而消费者却无情滴更加记住了飘柔，潘婷，海飞丝，力士这些玩意儿[哈哈],Y,"Rejoice=NEU
 Pantene=NEU
 Head & shoulders=NEU",
260125,昨天去找以前熟悉的发型师剪了个头，结账时才发现他已经要158了…即使有五折卡也要79…真的是沧海桑田啊，人艰不拆啊。现在卡里只剩下28了，有缘再去吧。过两天去搞个欧莱雅的染发膏，店里太贵，自己动手，分截的颜色我真的是有点看不下去熬不牢了，第一次尝试不知道会怎么样[可爱],N,,
225820,今天用海飞丝洗了头。以前有人说它很适合我的发质。我挺喜欢。,Y,Head & shoulders=POS,
